,algorithm,length,ncomp,nswap,time
3109,quick,7800,114527,66729,0.08443379402160645
3110,dpquick,7800,108487,60849,0.043975830078125
3111,dpquick,7800,109227,55812,0.041249990463256836
3112,dpquick,7800,115017,59767,0.043630123138427734
3113,dpquick,7800,110169,55214,0.04256296157836914
3114,dpquick,7800,107389,59424,0.04483985900878906
3115,dpquick,7800,109156,53972,0.04077315330505371
3116,dpquick,7800,102050,58529,0.04076433181762695
3117,dpquick,7800,104351,55224,0.04149913787841797
3118,dpquick,7800,103597,57506,0.042327880859375
3119,dpquick,7800,109151,59438,0.04474496841430664
3120,insert,7900,15691619,15683727,11.453893899917603
3121,insert,7900,15529510,15521614,11.276808977127075
3122,insert,7900,15615145,15607253,11.37779688835144
3123,insert,7900,15646756,15638865,11.348304748535156
3124,insert,7900,15395750,15387859,11.249069929122925
3125,insert,7900,15737848,15729958,11.922413110733032
3126,insert,7900,15378772,15370882,11.559335947036743
3127,insert,7900,15617180,15609288,11.587399959564209
3128,insert,7900,15557284,15549390,11.474378108978271
3129,insert,7900,15602012,15594119,11.445693731307983
3130,merge,7900,92239,102408,0.13746094703674316
3131,merge,7900,92397,102408,0.1395277976989746
3132,merge,7900,92328,102408,0.1382582187652588
3133,merge,7900,92287,102408,0.1380138397216797
3134,merge,7900,92384,102408,0.13866901397705078
3135,merge,7900,92327,102408,0.138502836227417
3136,merge,7900,92338,102408,0.13701510429382324
3137,merge,7900,92270,102408,0.13814878463745117
3138,merge,7900,92449,102408,0.13692688941955566
3139,merge,7900,92332,102408,0.13762664794921875
3140,quick,7900,113648,70594,0.08571195602416992
3141,quick,7900,116212,69188,0.08565497398376465
3142,quick,7900,116736,71189,0.08699512481689453
3143,quick,7900,114752,67434,0.08427715301513672
3144,quick,7900,117952,70799,0.0879969596862793
3145,quick,7900,116029,65761,0.08538579940795898
3146,quick,7900,118707,71232,0.08718061447143555
3147,quick,7900,113123,62816,0.08265399932861328
3148,quick,7900,116907,71990,0.08699297904968262
3149,quick,7900,124911,62723,0.08802008628845215
3150,dpquick,7900,116103,56606,0.0459592342376709
3151,dpquick,7900,109193,61116,0.042185068130493164
3152,dpquick,7900,106280,58414,0.04148983955383301
3153,dpquick,7900,112193,61559,0.04546785354614258
3154,dpquick,7900,103648,57632,0.04050707817077637
3155,dpquick,7900,115421,56498,0.04332590103149414
3156,dpquick,7900,108527,56984,0.041253089904785156
3157,dpquick,7900,102559,55204,0.040734052658081055
3158,dpquick,7900,108677,54032,0.04155087471008301
3159,dpquick,7900,108544,55031,0.04341387748718262
3160,insert,8000,15849994,15842004,11.640594005584717
3161,insert,8000,15971769,15963775,11.850542068481445
3162,insert,8000,15907621,15899630,11.676719188690186
3163,insert,8000,15872679,15864690,11.813747882843018
3164,insert,8000,16253190,16245196,12.012765884399414
3165,insert,8000,16045626,16037639,12.026832342147827
3166,insert,8000,15834006,15826018,11.984364986419678
3167,insert,8000,16094627,16086632,12.076840162277222
3168,insert,8000,16170201,16162210,11.986510992050171
3169,insert,8000,15905239,15897245,11.604136228561401
3170,merge,8000,93674,103808,0.1392059326171875
3171,merge,8000,93707,103808,0.13953328132629395
3172,merge,8000,93663,103808,0.14025592803955078
3173,merge,8000,93635,103808,0.13993477821350098
3174,merge,8000,93724,103808,0.13956499099731445
3175,merge,8000,93638,103808,0.13979482650756836
3176,merge,8000,93644,103808,0.14022493362426758
3177,merge,8000,93534,103808,0.13958382606506348
3178,merge,8000,93659,103808,0.13981270790100098
3179,merge,8000,93541,103808,0.14020609855651855
3180,quick,8000,117146,66783,0.08547186851501465
3181,quick,8000,123830,74851,0.09157705307006836
3182,quick,8000,120315,67684,0.08740997314453125
3183,quick,8000,114950,63106,0.08346915245056152
3184,quick,8000,117582,70007,0.08688592910766602
3185,quick,8000,125917,71006,0.09172701835632324
3186,quick,8000,116003,68289,0.08556699752807617
3187,quick,8000,113177,66326,0.08485889434814453
3188,quick,8000,125132,71910,0.09116911888122559
3189,quick,8000,136946,77624,0.09811878204345703
3190,dpquick,8000,105483,59115,0.04260993003845215
3191,dpquick,8000,107772,58842,0.044103145599365234
3192,dpquick,8000,108111,57615,0.04305696487426758
3193,dpquick,8000,109843,54941,0.04282689094543457
3194,dpquick,8000,107734,58754,0.04229617118835449
3195,dpquick,8000,108640,61560,0.04206514358520508
3196,dpquick,8000,111495,62137,0.04500603675842285
3197,dpquick,8000,108712,55924,0.04302215576171875
3198,dpquick,8000,106489,56269,0.04246091842651367
3199,dpquick,8000,106794,62985,0.04362225532531738
3200,insert,8100,16510134,16502043,12.019535064697266
3201,insert,8100,16308371,16300281,11.891900777816772
3202,insert,8100,16279798,16271713,11.838574171066284
3203,insert,8100,16314316,16306226,12.160794019699097
3204,insert,8100,16163196,16155104,11.905954837799072
3205,insert,8100,16460092,16451998,12.065623760223389
3206,insert,8100,16308692,16300607,12.065958738327026
3207,insert,8100,16512128,16504037,12.305667638778687
3208,insert,8100,16447792,16439703,12.268665790557861
3209,insert,8100,16525160,16517067,12.370727300643921
3210,merge,8100,94872,105208,0.14129924774169922
3211,merge,8100,94939,105208,0.1417098045349121
3212,merge,8100,94988,105208,0.1425468921661377
3213,merge,8100,94999,105208,0.1416161060333252
3214,merge,8100,95037,105208,0.14344501495361328
3215,merge,8100,94914,105208,0.14413213729858398
3216,merge,8100,94918,105208,0.1434926986694336
3217,merge,8100,94866,105208,0.14520692825317383
3218,merge,8100,95020,105208,0.14332985877990723
3219,merge,8100,94985,105208,0.14240789413452148
3220,quick,8100,119419,68473,0.08736896514892578
3221,quick,8100,121783,64516,0.08750081062316895
3222,quick,8100,121207,65611,0.08699393272399902
3223,quick,8100,124835,76285,0.09308004379272461
3224,quick,8100,122202,76773,0.09266090393066406
3225,quick,8100,124316,67261,0.0901179313659668
3226,quick,8100,117019,72412,0.09143400192260742
3227,quick,8100,121785,75853,0.09120321273803711
3228,quick,8100,119669,69296,0.08840012550354004
3229,quick,8100,120073,75065,0.09102797508239746
3230,dpquick,8100,118472,56768,0.04503607749938965
3231,dpquick,8100,108401,58416,0.042793989181518555
3232,dpquick,8100,112251,56291,0.04351305961608887
3233,dpquick,8100,116404,58549,0.04518318176269531
3234,dpquick,8100,108594,63527,0.044812917709350586
3235,dpquick,8100,108810,62703,0.045250892639160156
3236,dpquick,8100,108940,60073,0.04516911506652832
3237,dpquick,8100,109182,60219,0.043406009674072266
3238,dpquick,8100,110885,61554,0.045263051986694336
3239,dpquick,8100,110691,54238,0.043402910232543945
3240,insert,8200,16986764,16978571,12.531173944473267
3241,insert,8200,16937519,16929328,12.56290888786316
3242,insert,8200,16824715,16816522,12.394773006439209
3243,insert,8200,16737911,16729721,12.470571041107178
3244,insert,8200,16713388,16705200,12.422592878341675
3245,insert,8200,16812921,16804727,12.4169180393219
3246,insert,8200,16724108,16715913,12.464753866195679
3247,insert,8200,16822808,16814619,12.485283851623535
3248,insert,8200,16698821,16690634,12.326965093612671
3249,insert,8200,16835293,16827102,12.269113779067993
3250,merge,8200,96250,106616,0.14323711395263672
3251,merge,8200,96313,106616,0.14591097831726074
3252,merge,8200,96186,106616,0.143143892288208
3253,merge,8200,96211,106616,0.14452385902404785
3254,merge,8200,96294,106616,0.14489006996154785
3255,merge,8200,96266,106616,0.15104079246520996
3256,merge,8200,96244,106616,0.1489570140838623
3257,merge,8200,96211,106616,0.1479358673095703
3258,merge,8200,96202,106616,0.14612984657287598
3259,merge,8200,96264,106616,0.1498429775238037
3260,quick,8200,122190,71514,0.09025382995605469
3261,quick,8200,120629,69385,0.09314584732055664
3262,quick,8200,128121,75661,0.09646201133728027
3263,quick,8200,130229,80371,0.09734296798706055
3264,quick,8200,120884,69222,0.09222197532653809
3265,quick,8200,116711,66925,0.08885884284973145
3266,quick,8200,124479,70204,0.09270405769348145
3267,quick,8200,118812,72918,0.09055209159851074
3268,quick,8200,120675,71535,0.09099102020263672
3269,quick,8200,123779,70781,0.09250402450561523
3270,dpquick,8200,115686,57957,0.046608924865722656
3271,dpquick,8200,112643,58913,0.04357624053955078
3272,dpquick,8200,108932,62409,0.044738054275512695
3273,dpquick,8200,113449,60671,0.04435372352600098
3274,dpquick,8200,107872,59553,0.04342198371887207
3275,dpquick,8200,117226,64487,0.048619747161865234
3276,dpquick,8200,109824,59754,0.04381608963012695
3277,dpquick,8200,126934,64780,0.047647953033447266
3278,dpquick,8200,110292,60982,0.04508519172668457
3279,dpquick,8200,110037,59232,0.043540239334106445
3280,insert,8300,17193540,17185249,12.859110116958618
3281,insert,8300,17292819,17284530,12.818313360214233
3282,insert,8300,17285115,17276827,12.882411003112793
3283,insert,8300,17338764,17330474,12.924038171768188
3284,insert,8300,17311627,17303339,12.847208023071289
3285,insert,8300,17212735,17204443,12.774871110916138
3286,insert,8300,17196500,17188209,12.807116031646729
3287,insert,8300,17258425,17250134,12.76466703414917
3288,insert,8300,17199776,17191491,12.742335319519043
3289,insert,8300,17221390,17213096,12.831401824951172
3290,merge,8300,97587,108116,0.1470351219177246
3291,merge,8300,97612,108116,0.15261602401733398
3292,merge,8300,97642,108116,0.14550185203552246
3293,merge,8300,97604,108116,0.14644289016723633
3294,merge,8300,97507,108116,0.14696502685546875
3295,merge,8300,97546,108116,0.14591288566589355
3296,merge,8300,97513,108116,0.1467592716217041
3297,merge,8300,97665,108116,0.14824223518371582
3298,merge,8300,97608,108116,0.14556407928466797
3299,merge,8300,97644,108116,0.1462719440460205
3300,quick,8300,121539,66826,0.08780026435852051
3301,quick,8300,121496,69690,0.08937907218933105
3302,quick,8300,123960,71773,0.09473729133605957
3303,quick,8300,133499,81373,0.09813976287841797
3304,quick,8300,122551,67515,0.08840084075927734
3305,quick,8300,121092,69168,0.09063601493835449
3306,quick,8300,121699,74415,0.09039306640625
3307,quick,8300,127922,77839,0.09572792053222656
3308,quick,8300,121295,73009,0.08991479873657227
3309,quick,8300,122590,76683,0.09168505668640137
3310,dpquick,8300,110340,58308,0.04625391960144043
3311,dpquick,8300,119852,58818,0.04630899429321289
3312,dpquick,8300,110944,58880,0.045030832290649414
3313,dpquick,8300,112118,62288,0.04424762725830078
3314,dpquick,8300,112118,64392,0.044883012771606445
3315,dpquick,8300,123947,66633,0.048857688903808594
3316,dpquick,8300,115728,63491,0.04574394226074219
3317,dpquick,8300,118235,61863,0.04607677459716797
3318,dpquick,8300,113284,60840,0.04659891128540039
3319,dpquick,8300,113650,60935,0.04621124267578125
3320,insert,8400,17577408,17569012,13.072050094604492
3321,insert,8400,17593689,17585298,13.058263063430786
3322,insert,8400,17502550,17494161,13.14537787437439
3323,insert,8400,17605789,17597399,13.175467014312744
3324,insert,8400,17545291,17536898,13.059359073638916
3325,insert,8400,17503848,17495463,13.09152102470398
3326,insert,8400,17717395,17709003,13.140067100524902
3327,insert,8400,17861301,17852912,13.363807916641235
3328,insert,8400,17400380,17391990,12.922990083694458
3329,insert,8400,17495597,17487206,12.915859937667847
3330,merge,8400,98968,109616,0.153609037399292
3331,merge,8400,98990,109616,0.15960693359375
3332,merge,8400,98839,109616,0.1508338451385498
3333,merge,8400,98953,109616,0.14939069747924805
3334,merge,8400,98932,109616,0.15010499954223633
3335,merge,8400,98961,109616,0.15312886238098145
3336,merge,8400,98973,109616,0.1533651351928711
3337,merge,8400,98966,109616,0.14980578422546387
3338,merge,8400,98879,109616,0.15427827835083008
3339,merge,8400,98918,109616,0.150130033493042
3340,quick,8400,130210,79495,0.09936809539794922
3341,quick,8400,122738,70132,0.09064912796020508
3342,quick,8400,131490,75030,0.09607815742492676
3343,quick,8400,126393,68927,0.09216094017028809
3344,quick,8400,122255,71557,0.09045982360839844
3345,quick,8400,123812,69472,0.0902259349822998
3346,quick,8400,128025,71003,0.09275293350219727
3347,quick,8400,117254,68965,0.08746504783630371
3348,quick,8400,132366,79105,0.0993349552154541
3349,quick,8400,124435,71000,0.09136009216308594
3350,dpquick,8400,111754,57480,0.043290138244628906
3351,dpquick,8400,128507,64257,0.04813218116760254
3352,dpquick,8400,115160,59211,0.0477750301361084
3353,dpquick,8400,115548,69282,0.04580402374267578
3354,dpquick,8400,117611,66561,0.04585409164428711
3355,dpquick,8400,122039,58149,0.04494786262512207
3356,dpquick,8400,123391,61773,0.046772003173828125
3357,dpquick,8400,113045,65588,0.04772210121154785
3358,dpquick,8400,114819,66341,0.04826760292053223
3359,dpquick,8400,109304,65181,0.047263145446777344
3360,insert,8500,18397821,18389329,13.651324033737183
3361,insert,8500,17907942,17899452,13.422235012054443
3362,insert,8500,18083017,18074533,13.829041957855225
3363,insert,8500,17914791,17906302,13.53374195098877
3364,insert,8500,18164863,18156372,13.553591966629028
3365,insert,8500,18318209,18309719,13.631037950515747
3366,insert,8500,17988484,17979994,13.339235782623291
3367,insert,8500,18091992,18083501,13.456186771392822
3368,insert,8500,17909082,17900593,13.335514068603516
3369,insert,8500,18307720,18299231,13.586371898651123
3370,merge,8500,100224,111116,0.15283870697021484
3371,merge,8500,100305,111116,0.15190601348876953
3372,merge,8500,100354,111116,0.15232396125793457
3373,merge,8500,100285,111116,0.1519930362701416
3374,merge,8500,100227,111116,0.15516376495361328
3375,merge,8500,100295,111116,0.15400099754333496
3376,merge,8500,100229,111116,0.1558089256286621
3377,merge,8500,100320,111116,0.1512439250946045
3378,merge,8500,100246,111116,0.15176606178283691
3379,merge,8500,100313,111116,0.15014100074768066
3380,quick,8500,127158,79792,0.09686088562011719
3381,quick,8500,123040,70141,0.09400796890258789
3382,quick,8500,129884,77493,0.09775996208190918
3383,quick,8500,125602,76289,0.09389209747314453
3384,quick,8500,124092,80401,0.09567523002624512
3385,quick,8500,126084,75971,0.09353899955749512
3386,quick,8500,121066,73567,0.09012103080749512
3387,quick,8500,140620,90522,0.10919308662414551
3388,quick,8500,126924,71473,0.09340286254882812
3389,quick,8500,132643,72625,0.09532904624938965
3390,dpquick,8500,117390,67699,0.04578876495361328
3391,dpquick,8500,120066,60788,0.04866528511047363
3392,dpquick,8500,115082,60619,0.045121192932128906
3393,dpquick,8500,117053,67438,0.04644775390625
3394,dpquick,8500,114102,62829,0.04870200157165527
3395,dpquick,8500,118134,63357,0.049067020416259766
3396,dpquick,8500,113133,63917,0.04684901237487793
3397,dpquick,8500,116799,63798,0.04555106163024902
3398,dpquick,8500,114747,69591,0.04659581184387207
3399,dpquick,8500,114908,57888,0.045243263244628906
3400,insert,8600,18524494,18515909,13.596593141555786
3401,insert,8600,18633207,18624616,13.656125783920288
3402,insert,8600,18426183,18417595,13.521010160446167
3403,insert,8600,18325598,18317007,13.544064044952393
3404,insert,8600,18536727,18528142,14.28226375579834
3405,insert,8600,18474223,18465633,14.004954814910889
3406,insert,8600,18464844,18456255,14.08925199508667
3407,insert,8600,18548982,18540393,13.749089002609253
3408,insert,8600,18440281,18431690,13.815485954284668
3409,insert,8600,18392455,18383869,13.553899049758911
3410,merge,8600,101543,112616,0.15293622016906738
3411,merge,8600,101634,112616,0.1531059741973877
3412,merge,8600,101537,112616,0.15216994285583496
3413,merge,8600,101612,112616,0.1535482406616211
3414,merge,8600,101542,112616,0.15357613563537598
3415,merge,8600,101625,112616,0.15281295776367188
3416,merge,8600,101639,112616,0.15605926513671875
3417,merge,8600,101664,112616,0.15366291999816895
3418,merge,8600,101637,112616,0.1553647518157959
3419,merge,8600,101621,112616,0.15966296195983887
3420,quick,8600,128939,79732,0.09985780715942383
3421,quick,8600,133960,78226,0.10164403915405273
3422,quick,8600,129826,71614,0.09563803672790527
3423,quick,8600,134543,75432,0.09961605072021484
3424,quick,8600,128273,78971,0.09591889381408691
3425,quick,8600,140396,83979,0.10644197463989258
3426,quick,8600,126719,73413,0.09333992004394531
3427,quick,8600,124884,73714,0.09281277656555176
3428,quick,8600,126418,71316,0.09355497360229492
3429,quick,8600,128671,79854,0.09614086151123047
3430,dpquick,8600,116321,66223,0.050328731536865234
3431,dpquick,8600,117282,61538,0.04655098915100098
3432,dpquick,8600,117889,62669,0.04952406883239746
3433,dpquick,8600,120767,61211,0.04870486259460449
3434,dpquick,8600,115482,63395,0.04719805717468262
3435,dpquick,8600,119639,66387,0.047679901123046875
3436,dpquick,8600,119767,62564,0.04777407646179199
3437,dpquick,8600,118356,61606,0.04764699935913086
3438,dpquick,8600,111970,67687,0.0485072135925293
3439,dpquick,8600,122721,63080,0.04925894737243652
3440,insert,8700,18938850,18930161,14.081305027008057
3441,insert,8700,18862967,18854278,13.896116971969604
3442,insert,8700,18846732,18838038,14.088452100753784
3443,insert,8700,19042714,19034021,14.238951921463013
3444,insert,8700,18902677,18893988,14.08816409111023
3445,insert,8700,19109600,19100909,14.196794033050537
3446,insert,8700,18934570,18925878,14.120720148086548
3447,insert,8700,18436963,18428275,13.865040063858032
3448,insert,8700,19154661,19145969,14.244026184082031
3449,insert,8700,18934003,18925313,14.024397850036621
3450,merge,8700,103032,114116,0.15373611450195312
3451,merge,8700,103015,114116,0.15363502502441406
3452,merge,8700,102940,114116,0.15302777290344238
3453,merge,8700,102860,114116,0.15319299697875977
3454,merge,8700,102988,114116,0.1559598445892334
3455,merge,8700,103022,114116,0.16962909698486328
3456,merge,8700,102967,114116,0.1557610034942627
3457,merge,8700,103005,114116,0.15566492080688477
3458,merge,8700,103023,114116,0.15616703033447266
3459,merge,8700,102958,114116,0.1562180519104004
3460,quick,8700,141628,79963,0.1020050048828125
3461,quick,8700,129672,77407,0.09637308120727539
3462,quick,8700,135284,74952,0.09875369071960449
3463,quick,8700,132278,77143,0.09866213798522949
3464,quick,8700,134482,85681,0.10115599632263184
3465,quick,8700,126382,71500,0.09234309196472168
3466,quick,8700,131244,77669,0.0964200496673584
3467,quick,8700,121102,71970,0.09059906005859375
3468,quick,8700,138369,83392,0.10262513160705566
3469,quick,8700,134870,76425,0.09786486625671387
3470,dpquick,8700,115909,65362,0.04564619064331055
3471,dpquick,8700,129979,62844,0.04944419860839844
3472,dpquick,8700,126666,69328,0.04883885383605957
3473,dpquick,8700,122007,71553,0.05096602439880371
3474,dpquick,8700,115619,65888,0.048002004623413086
3475,dpquick,8700,119123,62923,0.04617118835449219
3476,dpquick,8700,120011,62790,0.047310829162597656
3477,dpquick,8700,122500,71161,0.04865288734436035
3478,dpquick,8700,117121,67181,0.04824233055114746
3479,dpquick,8700,120055,68619,0.049674034118652344
3480,insert,8800,19431839,19423051,14.384536981582642
3481,insert,8800,19538079,19529288,14.804620027542114
3482,insert,8800,19169923,19161133,14.419378995895386
3483,insert,8800,19250751,19241962,14.249853134155273
3484,insert,8800,19410771,19401979,14.230517148971558
3485,insert,8800,19445540,19436743,14.371032953262329
3486,insert,8800,19237826,19229035,14.11522912979126
3487,insert,8800,19352220,19343428,14.370068788528442
3488,insert,8800,19376952,19368162,14.375593900680542
3489,insert,8800,19200030,19191238,14.400807857513428
3490,merge,8800,104298,115616,0.1571211814880371
3491,merge,8800,104369,115616,0.1577308177947998
3492,merge,8800,104246,115616,0.15702581405639648
3493,merge,8800,104383,115616,0.15780305862426758
3494,merge,8800,104283,115616,0.1571190357208252
3495,merge,8800,104254,115616,0.1563091278076172
3496,merge,8800,104389,115616,0.1640481948852539
3497,merge,8800,104300,115616,0.1577761173248291
3498,merge,8800,104334,115616,0.1580049991607666
3499,merge,8800,104335,115616,0.15917015075683594
3500,quick,8800,156562,104264,0.11891579627990723
3501,quick,8800,134934,78876,0.09920406341552734
3502,quick,8800,134752,71253,0.09624195098876953
3503,quick,8800,142173,82854,0.103546142578125
3504,quick,8800,131373,78845,0.10245084762573242
3505,quick,8800,132782,70385,0.09526777267456055
3506,quick,8800,139073,75349,0.09965896606445312
3507,quick,8800,140928,82828,0.10345101356506348
3508,quick,8800,133249,78306,0.10044074058532715
3509,quick,8800,135028,82538,0.1014101505279541
3510,dpquick,8800,120966,65761,0.04917120933532715
3511,dpquick,8800,120535,67679,0.04691362380981445
3512,dpquick,8800,115545,63131,0.04790306091308594
3513,dpquick,8800,121786,72858,0.04996895790100098
3514,dpquick,8800,122498,61660,0.046946048736572266
3515,dpquick,8800,127974,64986,0.0503537654876709
3516,dpquick,8800,123332,68427,0.04907107353210449
3517,dpquick,8800,120409,66339,0.04771614074707031
3518,dpquick,8800,133985,72419,0.05169320106506348
3519,dpquick,8800,126447,68447,0.05074000358581543
3520,insert,8900,19963575,19954688,14.949884176254272
3521,insert,8900,19644004,19635119,14.479976177215576
3522,insert,8900,19905100,19896205,14.853952169418335
3523,insert,8900,19800395,19791508,14.60136079788208
3524,insert,8900,19914592,19905700,14.694441795349121
3525,insert,8900,19929229,19920338,14.637741088867188
3526,insert,8900,19841375,19832483,14.702767133712769
3527,insert,8900,19821871,19812984,14.835211038589478
3528,insert,8900,19711451,19702558,15.178120851516724
3529,insert,8900,19998714,19989823,15.761506080627441
3530,merge,8900,105624,117116,0.168684720993042
3531,merge,8900,105646,117116,0.16648006439208984
3532,merge,8900,105672,117116,0.17362570762634277
3533,merge,8900,105571,117116,0.21712899208068848
3534,merge,8900,105641,117116,0.2107551097869873
3535,merge,8900,105606,117116,0.1694631576538086
3536,merge,8900,105633,117116,0.16888880729675293
3537,merge,8900,105610,117116,0.17015457153320312
3538,merge,8900,105526,117116,0.1695868968963623
3539,merge,8900,105565,117116,0.17126798629760742
3540,quick,8900,148038,73676,0.11529016494750977
3541,quick,8900,135218,80229,0.177839994430542
3542,quick,8900,127108,74927,0.11584806442260742
3543,quick,8900,135209,77716,0.11300301551818848
3544,quick,8900,132214,83692,0.11104583740234375
3545,quick,8900,129896,80502,0.10419106483459473
3546,quick,8900,129838,78230,0.10386204719543457
3547,quick,8900,130709,80763,0.10755014419555664
3548,quick,8900,133863,78364,0.10701203346252441
3549,quick,8900,129554,78333,0.11135411262512207
3550,dpquick,8900,118851,63467,0.05077099800109863
3551,dpquick,8900,126399,62312,0.052709102630615234
3552,dpquick,8900,121542,67915,0.05553388595581055
3553,dpquick,8900,126336,68800,0.05448174476623535
3554,dpquick,8900,122580,68214,0.05235576629638672
3555,dpquick,8900,120879,64670,0.05355215072631836
3556,dpquick,8900,121351,62554,0.051541805267333984
3557,dpquick,8900,123794,62665,0.051286935806274414
3558,dpquick,8900,125826,70087,0.056027889251708984
3559,dpquick,8900,117743,69412,0.05113482475280762
3560,insert,9000,20134390,20125397,15.465085744857788
3561,insert,9000,20420106,20411117,15.116927862167358
3562,insert,9000,20322136,20313145,15.066692113876343
3563,insert,9000,20238041,20229048,15.105319023132324
3564,insert,9000,20426561,20417566,15.421339273452759
3565,insert,9000,20037049,20028061,15.018131256103516
3566,insert,9000,20435257,20426270,15.414945125579834
3567,insert,9000,20170326,20161335,15.622645854949951
3568,insert,9000,20327237,20318244,15.620496988296509
3569,insert,9000,20161423,20152434,15.205880165100098
3570,merge,9000,106920,118616,0.16143059730529785
3571,merge,9000,107003,118616,0.16059017181396484
3572,merge,9000,107012,118616,0.16239500045776367
3573,merge,9000,106890,118616,0.16199207305908203
3574,merge,9000,107033,118616,0.16838622093200684
3575,merge,9000,106953,118616,0.16077303886413574
3576,merge,9000,106993,118616,0.16133809089660645
3577,merge,9000,106881,118616,0.16187000274658203
3578,merge,9000,107004,118616,0.17280101776123047
3579,merge,9000,106962,118616,0.16694974899291992
3580,quick,9000,148563,89886,0.11458992958068848
3581,quick,9000,139826,76592,0.10446476936340332
3582,quick,9000,138986,76794,0.1251680850982666
3583,quick,9000,145287,83823,0.13573670387268066
3584,quick,9000,141297,82193,0.10590291023254395
3585,quick,9000,138364,82903,0.10204696655273438
3586,quick,9000,148059,92151,0.10971808433532715
3587,quick,9000,137907,78193,0.10502886772155762
3588,quick,9000,138616,81754,0.10796523094177246
3589,quick,9000,147550,84434,0.1065378189086914
3590,dpquick,9000,124234,67613,0.050050973892211914
3591,dpquick,9000,129506,73087,0.05193495750427246
3592,dpquick,9000,129817,69093,0.05083274841308594
3593,dpquick,9000,121807,64737,0.047747135162353516
3594,dpquick,9000,123465,67188,0.04868507385253906
3595,dpquick,9000,120602,66158,0.048622846603393555
3596,dpquick,9000,126023,65455,0.048065185546875
3597,dpquick,9000,125043,66404,0.04746699333190918
3598,dpquick,9000,127950,62209,0.04772806167602539
3599,dpquick,9000,118836,72474,0.04760122299194336
3600,insert,9100,20788586,20779494,15.662973880767822
3601,insert,9100,20819693,20810602,15.699841022491455
3602,insert,9100,20526822,20517729,15.299483299255371
3603,insert,9100,20533708,20524618,16.206456899642944
3604,insert,9100,20682030,20672941,15.384913921356201
3605,insert,9100,20675465,20666373,15.418170928955078
3606,insert,9100,20595092,20586001,15.273199081420898
3607,insert,9100,20484836,20475743,15.167783737182617
3608,insert,9100,20316237,20307145,15.219856023788452
3609,insert,9100,20855014,20845928,15.855581998825073
3610,merge,9100,108272,120116,0.16262412071228027
3611,merge,9100,108315,120116,0.16223573684692383
3612,merge,9100,108393,120116,0.16261696815490723
3613,merge,9100,108365,120116,0.17291712760925293
3614,merge,9100,108301,120116,0.16957807540893555
3615,merge,9100,108458,120116,0.17629289627075195
3616,merge,9100,108228,120116,0.17070293426513672
3617,merge,9100,108314,120116,0.17325210571289062
3618,merge,9100,108253,120116,0.1733701229095459
3619,merge,9100,108284,120116,0.17267799377441406
3620,quick,9100,147077,86955,0.11609601974487305
3621,quick,9100,135507,79821,0.10686898231506348
3622,quick,9100,137160,89011,0.11137509346008301
3623,quick,9100,138233,83066,0.10923290252685547
3624,quick,9100,137438,83592,0.11580991744995117
3625,quick,9100,138909,76692,0.10774993896484375
3626,quick,9100,137519,78014,0.10005974769592285
3627,quick,9100,149198,82229,0.10724306106567383
3628,quick,9100,131392,80913,0.09868288040161133
3629,quick,9100,134696,78863,0.10046887397766113
3630,dpquick,9100,135840,59843,0.04899001121520996
3631,dpquick,9100,133952,68587,0.052277326583862305
3632,dpquick,9100,126440,69908,0.05067801475524902
3633,dpquick,9100,128976,62122,0.054479122161865234
3634,dpquick,9100,131700,65497,0.052477121353149414
3635,dpquick,9100,123382,64065,0.050398826599121094
3636,dpquick,9100,135582,73810,0.05783438682556152
3637,dpquick,9100,132354,70546,0.05183720588684082
3638,dpquick,9100,125986,69123,0.05296897888183594
3639,dpquick,9100,124547,75868,0.05236005783081055
3640,insert,9200,21247182,21237996,16.539775133132935
3641,insert,9200,21112033,21102845,15.61168098449707
3642,insert,9200,20981416,20972225,15.515606880187988
3643,insert,9200,21004451,20995261,15.566998958587646
3644,insert,9200,21137927,21128738,16.12028169631958
3645,insert,9200,21272024,21262832,15.488303899765015
3646,insert,9200,21520128,21510936,15.707738161087036
3647,insert,9200,21391465,21382269,15.533269882202148
3648,insert,9200,21226276,21217084,15.785374879837036
3649,insert,9200,21243353,21234161,16.081573963165283
3650,merge,9200,109692,121616,0.1641528606414795
3651,merge,9200,109712,121616,0.16594219207763672
3652,merge,9200,109624,121616,0.16474699974060059
3653,merge,9200,109698,121616,0.1639719009399414
3654,merge,9200,109626,121616,0.16433382034301758
3655,merge,9200,109599,121616,0.16524386405944824
3656,merge,9200,109731,121616,0.16963791847229004
3657,merge,9200,109670,121616,0.16419291496276855
3658,merge,9200,109691,121616,0.16539478302001953
3659,merge,9200,109657,121616,0.16443991661071777
3660,quick,9200,142120,80158,0.10268497467041016
3661,quick,9200,139030,86417,0.10513496398925781
3662,quick,9200,138734,81501,0.10161304473876953
3663,quick,9200,144077,81422,0.10416293144226074
3664,quick,9200,144129,75662,0.10189604759216309
3665,quick,9200,138299,80523,0.10600423812866211
3666,quick,9200,140921,93464,0.11099505424499512
3667,quick,9200,150915,91266,0.11197590827941895
3668,quick,9200,140889,81898,0.10325503349304199
3669,quick,9200,155038,97082,0.1145930290222168
3670,dpquick,9200,130486,68924,0.04997682571411133
3671,dpquick,9200,122360,70004,0.04950594902038574
3672,dpquick,9200,127219,67154,0.05165386199951172
3673,dpquick,9200,129092,69694,0.05276298522949219
